"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","y","feasible","violation"
1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,12882687,1,0
0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,15189840,0,1205349
0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,13666313,0,376492
1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,15624067,0,1216205
1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,5904299,1,0
1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,10778544,1,0
1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,8565334,1,0
1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,15505909,0,1164782
0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,10935903,1,0
1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,10232590,1,0
1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,6283325,1,0
1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,6283325,1,0
1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,6283325,1,0
1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,6283325,1,0
1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,6749582,1,0
1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,8594574,1,0
1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,7118843,1,0
1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,8137851,1,0
1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,9516586,1,0
1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,9973538,1,0
1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,11280905,1,0
1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,11584435,1,0
1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,11659471,1,0
1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,12234182,1,0
1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,12537712,1,0
0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,14257229,0,549073
1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,15507126,0,1300686
0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,14260245,0,585763
1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,17198360,0,2113817
1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,14660724,0,708784
1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,14326946,0,716678
1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,15776505,0,1271964
1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,11785493,1,0
0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,7266586,1,0
1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,11537126,1,0
1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,10580786,1,0
0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,11560620,1,0
0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,10334284,1,0
0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,12084630,1,0
0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,9360450,1,0
0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,9287000,1,0
1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,9245220,1,0
1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,8402897,1,0
0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,5883098,1,0
0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,11778524,1,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,5437686,1,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,5294498,1,0
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,5447721,1,0
1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,8153598,1,0
0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,9089039,1,0
1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,8406766,1,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,6027184,1,0
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,6688895,1,0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,4391237,1,0
0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,6244837,1,0
0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,10570073,1,0
1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,11681828,1,0
0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,5531921,1,0
1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,7755290,1,0
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,5911982,1,0
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5953376,1,0
0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,6150644,1,0
0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,10899848,1,0
1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,12553448,1,0
1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,7219095,1,0
0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,6331296,1,0
0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,8590211,1,0
1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,13504790,0,266057
1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,7058710,1,0
1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,7520700,1,0
1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,5663838,1,0
0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,6485593,1,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,5311691,1,0
0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,15166050,0,1127221
1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,6836987,1,0
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,5133303,1,0
0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,5891586,1,0
1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3516272,1,0
1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,7508122,1,0
0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,9227251,1,0
1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,10420885,1,0
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,4236950,1,0
0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,6421781,1,0
0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,6607167,1,0
0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,10212234,1,0
1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,6626240,1,0
1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,6591505,1,0
0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,8402996,1,0
0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,6962288,1,0
0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,6617869,1,0
0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,14305502,0,673545
0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4801656,1,0
1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,9824237,1,0
1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,6822270,1,0
0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,7143913,1,0
1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,7198094,1,0
0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,15046355,0,1178662
0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4613836,1,0
0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,7070440,1,0
1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,16319560,0,1566906
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1982233,1,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,3836562,1,0
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3035332,1,0
0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,7264930,1,0
0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,6563888,1,0
0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3965898,1,0
0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,7536015,1,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,4934683,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,3810973,1,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,5159933,1,0
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,5767286,1,0
1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,9030734,1,0
0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,7230893,1,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3435162,1,0
0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,7802020,1,0
0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,10136684,1,0
1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,16576986,0,1668634
1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,6936548,1,0
1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,8609949,1,0
1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6870817,1,0
